,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10553111015,2011,2011,2,2,1,1,65,70,207,0,69,101,2562.57425742574,12.43968086129,37.775655317241366,0.4601740997456183,0.11423699914748506,2010469,0,0,0,5,0.2509781495216174,0,0.0,0.0,0.05263157894736842
1,10551100546,10553111015,2011,2011,2,2,2,2,6,12,248,1,83,105,1060.9900990099,4.295506473724291,12.241696095637487,0.43445954734651404,0.08540497193263834,2010469,0,0,0,6,0.2509781495216174,0,0.0,0.0,0.06315789473684211
2,10551100546,10553111015,2011,2011,2,2,2,2,57,63,216,2,72,101,2502.77227722772,11.640801289431257,33.79685302107886,0.44191529492455417,0.10738738738738741,2010469,0,0,0,6,0.2509781495216174,0,0.0,0.0,0.06315789473684211
3,10551100546,10553111015,2011,2011,2,2,3,3,0,7,181,3,63,101,1041.18811881188,5.784378437843778,15.940387098910541,0.4152193156497055,0.0613053613053613,2010469,0,0,0,7,0.2509781495216174,0,0.0,0.0,0.07368421052631578
4,10551100546,10553111015,2011,2011,2,2,3,3,47,54,241,4,82,101,2512.77227722772,10.469884488448834,30.957591035023206,0.4513696389524974,0.11683227943390542,2010469,0,0,0,7,0.2509781495216174,0,0.0,0.0,0.07368421052631578
5,10551100546,10553111015,2011,2011,2,2,3,3,60,66,227,5,69,103,2394.05940594059,10.593183212126505,34.13998815906014,0.48343651147897293,0.08430583501006034,2010469,0,0,0,6,0.2509781495216174,0,0.0,0.0,0.06315789473684211
6,10551100546,10554100361,2011,2011,1,1,6,6,47,51,178,6,67,101,2951.38613861386,16.674497958270397,45.20725692478748,0.40686150738543114,0.10379918588873814,2999815,0,0,0,4,0.3744837734912554,0,0.0,0.0,0.042105263157894736
7,10551100546,10554101560,2011,2011,1,1,6,6,52,57,199,7,73,101,2821.78217821782,14.251425142514242,38.45932659341677,0.40438372768364433,0.0926126126126126,3001014,0,0,0,5,0.3746334514028653,0,0.0,0.0,0.05263157894736842
8,10551100546,10554103122,2011,2011,1,1,6,6,8,12,178,8,71,102,1070.89108910891,6.050232141858248,14.787151332778937,0.3653263476833734,0.08466514459665145,3002576,0,0,0,4,0.374828444645513,0,0.0,0.0,0.042105263157894736
9,10551100546,10554103122,2011,2011,1,1,6,6,90,94,165,9,65,100,1150.24390243902,7.013682331945244,17.950996805715718,0.38178145087236,0.07067307692307692,3002576,0,0,0,4,0.374828444645513,0,0.0,0.0,0.042105263157894736
10,10551100546,10554103428,2011,2011,1,1,6,6,39,43,186,10,59,102,2082.07317073171,11.254449571522757,35.33367228205789,0.4724245577523413,0.09661016949152543,3002882,0,0,0,4,0.3748666443460573,0,0.0,0.0,0.042105263157894736
11,10551100546,10554103847,2011,2011,1,1,6,6,80,84,182,11,73,104,3041.08910891089,16.801597286800497,41.79838552417113,0.372509358773095,0.10496112550907069,3003301,0,0,0,4,0.37491895047196605,0,0.0,0.0,0.042105263157894736
12,10551100546,10554103847,2011,2011,1,1,6,6,86,89,144,12,57,101,2403.9603960396,16.81091186041678,43.24531215663365,0.3824749228395061,0.08615288220551379,3003301,0,0,0,3,0.37491895047196605,0,0.0,0.0,0.031578947368421054
13,10551100546,10554104231,2011,2011,1,1,6,6,16,20,190,13,68,103,1140.29702970297,6.0333176174760315,15.55348748364245,0.38806094182825485,0.08089596445760829,3003685,0,0,0,4,0.37496688735108047,0,0.0,0.0,0.042105263157894736
14,10551100546,10554104231,2011,2011,2,2,5,5,39,45,182,14,59,102,2612.47524752475,14.433564903451659,43.69622464769006,0.454021253471803,0.07568306010928962,3003685,0,0,0,6,0.37496688735108047,0,0.0,0.0,0.06315789473684211
15,10551100546,10554104551,2011,2011,1,1,6,6,2,7,176,15,60,105,5218.48739495798,29.819927971188456,85.19551863730298,0.4260717975206612,0.08090117767537125,3004005,0,0,0,5,0.37500683475034247,0,0.0,0.0,0.05263157894736842
