,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10551104854,2011,2011,1,1,5,5,49,50,12,0,4,11,386.536144578313,35.139649507119366,102.80809068842049,0.5,0.0,4308,0,0,0,1,0.0005377918625649676,0,0.0,0.0,0.010526315789473684
1,10551100546,10551104854,2011,2011,2,2,1,1,38,39,13,1,4,13,350.271084337349,29.18925702811242,159.3328665833902,0.5325443786982249,0.0,4308,0,0,0,1,0.0005377918625649676,0,0.0,0.0,0.010526315789473684
2,10551100546,10551104854,2011,2011,2,2,7,7,43,43,10,2,4,10,437.89156626506,48.65461847389556,202.86440074679982,0.41999999999999993,0.0,4308,0,0,0,0,0.0005377918625649676,0,0.0,0.0,0.0
3,10551100546,10551105523,2011,2011,1,1,5,5,34,34,10,3,2,10,287.260273972603,31.91780821917811,0.0,0.72,0.0,4977,0,0,0,0,0.0006213068941471317,0,0.0,0.0,0.0
4,10551100546,10551105523,2011,2011,2,2,7,7,19,20,10,4,3,10,84.7746090156394,9.41940100173771,65.44350533670959,0.5599999999999999,0.0,4977,0,0,0,1,0.0006213068941471317,0,0.0,0.0,0.010526315789473684
5,10551100546,10551106413,2011,2011,2,2,7,7,7,7,10,5,3,10,291.666666666667,32.40740740740745,123.08232931726903,0.5599999999999999,0.0,5867,0,0,0,0,0.0007324105983446297,0,0.0,0.0,0.0
6,10551100546,10551107364,2011,2011,2,2,5,5,10,11,12,6,3,11,196.575342465753,17.87048567870482,31.00305330912701,0.625,0.0,6818,0,0,0,1,0.0008511292755264506,0,0.0,0.0,0.010526315789473684
7,10551100546,10551107364,2011,2011,2,2,7,7,8,9,14,7,5,11,291.666666666667,22.435897435897463,52.412986813860854,0.3877551020408162,0.13333333333333333,6818,0,0,0,1,0.0008511292755264506,0,0.0,0.0,0.010526315789473684
8,10551100546,10551108073,2011,2011,1,1,2,2,31,32,14,8,2,12,159.696412143514,12.284339395654923,0.0,0.7959183673469389,0.0,7527,0,0,0,1,0.0009396377320163674,0,0.0,0.0,0.010526315789473684
9,10551100546,10551108073,2011,2011,1,1,5,5,5,6,13,9,4,12,165.572289156626,13.797690763052167,70.33073766638435,0.5325443786982249,0.0,7527,0,0,0,1,0.0009396377320163674,0,0.0,0.0,0.010526315789473684
10,10551100546,10551108073,2011,2011,1,1,5,5,21,22,14,10,3,12,274.904109589041,21.14646996838777,78.328767123288,0.673469387755102,0.0,7527,0,0,0,1,0.0009396377320163674,0,0.0,0.0,0.010526315789473684
11,10551100546,10551108073,2011,2011,1,1,5,5,54,55,11,11,2,10,364.205479452055,36.4205479452055,0.0,0.743801652892562,0.0,7527,0,0,0,1,0.0009396377320163674,0,0.0,0.0,0.010526315789473684
