,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10553109963,2011,2011,1,1,7,7,14,17,87,0,24,65,1052.56097560976,12.239081111741394,46.526835789748446,0.53639846743295,0.050724637681159424,2009417,0,0,0,3,0.2508468224465435,0,0.0,0.0,0.031578947368421054
1,10551100546,10553110642,2011,2011,2,2,6,6,34,35,60,1,22,52,1984.14634146341,33.62959900785441,94.04507273928435,0.4211111111111111,0.07359307359307359,2010096,0,0,0,1,0.2509315858343526,0,0.0,0.0,0.010526315789473684
2,10551100546,10553110642,2011,2011,2,2,6,6,36,37,59,2,18,52,2364.25742574257,40.76305906452707,146.03898349393737,0.4995690893421431,0.05555555555555555,2010096,0,0,0,1,0.2509315858343526,0,0.0,0.0,0.010526315789473684
3,10551100546,10553110767,2011,2011,1,1,1,1,91,93,78,3,27,62,1199.0243902439,15.571745327842857,47.14313837452746,0.4424720578566733,0.05698005698005699,2010221,0,0,0,2,0.25094719028718937,0,0.0,0.0,0.021052631578947368
4,10551100546,10553110767,2011,2011,1,1,5,5,0,1,57,4,15,51,454.931071049841,8.123769125890018,33.24999320227316,0.559248999692213,0.052380952380952375,2010221,0,0,0,1,0.25094719028718937,0,0.0,0.0,0.010526315789473684
5,10551100546,10554105753,2011,2011,2,2,5,5,46,47,60,5,22,56,2463.56435643564,41.75532807518034,118.56994531569929,0.4208333333333333,0.07142857142857142,3005207,0,0,0,1,0.37515688716882045,0,0.0,0.0,0.010526315789473684
6,10551100546,10554105940,2011,2011,2,2,3,3,68,70,79,6,29,61,2366.90647482014,30.344954805386408,83.0811079755401,0.4033007530844415,0.07701149425287356,3005394,0,0,0,2,0.3751802314302642,0,0.0,0.0,0.021052631578947368
7,10551100546,10554107233,2011,2011,1,1,4,4,62,64,86,7,28,73,8865.5462184874,104.30054374691058,339.6132389153245,0.4710654407787993,0.082010582010582,3006687,0,0,0,2,0.3753416438904073,0,0.0,0.0,0.021052631578947368
8,10551100546,10554107844,2011,2011,2,2,1,1,21,24,61,8,25,55,961.881188118812,16.031353135313534,38.34954046934485,0.35366836871808655,0.08615384615384616,3007298,0,0,0,3,0.37541791845587325,0,0.0,0.0,0.031578947368421054
9,10551100546,10554107844,2011,2011,2,2,7,7,18,21,81,9,30,66,991.683168316832,12.3960396039604,34.726859451353654,0.4127419600670629,0.06436781609195402,3007298,0,0,0,3,0.37541791845587325,0,0.0,0.0,0.031578947368421054
10,10551100546,10554107934,2011,2011,1,1,7,7,9,11,63,10,27,62,981.683168316832,15.833599488981163,36.64279154159762,0.32829428067523303,0.056878306878306875,3007388,0,0,0,2,0.37542915366191565,0,0.0,0.0,0.021052631578947368
11,10551100546,10554108129,2011,2011,2,2,4,4,93,95,56,11,21,52,1618.70503597122,29.43100065402218,84.14823782586308,0.4068877551020408,0.0380952380952381,3007583,0,0,0,2,0.375453496608341,0,0.0,0.0,0.021052631578947368
12,10551100546,10554109041,2011,2011,2,2,3,3,26,27,65,12,27,56,1500.29702970297,23.442141089108905,56.93878893935186,0.34319526627218927,0.0582010582010582,3008495,0,0,0,1,0.3755673466962377,0,0.0,0.0,0.010526315789473684
13,10551100546,10554109459,2011,2011,1,1,4,4,51,52,69,13,31,64,9168.06722689076,134.8245180425112,313.7884089036911,0.33564377231674014,0.1247311827956989,3008913,0,0,0,1,0.37561952798652376,0,0.0,0.0,0.010526315789473684
14,10551100546,10554109530,2011,2011,2,2,2,2,18,19,72,14,34,63,1100.59405940594,15.501324780365353,33.73720984138546,0.30015432098765427,0.0659536541889483,3008984,0,0,0,1,0.375628391315735,0,0.0,0.0,0.010526315789473684
15,10551100546,10554109530,2011,2011,2,2,3,3,86,87,61,15,21,60,1477.52808988764,24.625468164793997,75.46517106923407,0.44880408492340756,0.07142857142857142,3008984,0,0,0,1,0.375628391315735,0,0.0,0.0,0.010526315789473684
16,10551100546,10554109757,2011,2011,2,2,6,6,48,50,57,16,21,55,1455.05617977528,25.983146067415714,74.8891271054642,0.4213604185903355,0.08809523809523812,3009211,0,0,0,2,0.3756567290020865,0,0.0,0.0,0.021052631578947368
17,10551100546,10554109840,2011,2011,2,2,3,3,33,35,89,17,37,75,6075.63025210084,69.04125286478228,167.88958058139644,0.34692589319530354,0.0682788051209104,3009294,0,0,0,2,0.3756670903587701,0,0.0,0.0,0.021052631578947368
18,10551100546,10554110115,2011,2011,2,2,1,1,28,31,72,18,27,63,498.924731182796,7.027108889898535,17.278760925415398,0.41647376543209874,0.12678062678062677,3009569,0,0,0,3,0.3757014201550109,0,0.0,0.0,0.031578947368421054
19,10551100546,10554110139,2011,2011,1,1,1,1,59,61,97,19,39,86,2302.15827338129,23.980815347721773,60.377159586420866,0.37325964502072484,0.06072874493927126,3009593,0,0,0,2,0.37570441620995554,0,0.0,0.0,0.021052631578947368
20,10551100546,10554110139,2011,2011,1,1,1,1,69,70,90,20,28,75,2338.12949640288,26.271117937111008,85.60135350629615,0.48950617283950626,0.07804232804232804,3009593,0,0,0,1,0.37570441620995554,0,0.0,0.0,0.010526315789473684
21,10551100546,10554110139,2011,2011,1,1,2,2,69,70,55,21,20,54,2352.51798561151,43.56514788169463,126.90636760709955,0.42347107438016524,0.055263157894736833,3009593,0,0,0,1,0.37570441620995554,0,0.0,0.0,0.010526315789473684
22,10551100546,10554110139,2011,2011,1,1,6,6,67,68,78,22,37,70,8966.38655462185,116.4465786314526,255.73709483793522,0.3014464168310322,0.08408408408408408,3009593,0,0,0,1,0.37570441620995554,0,0.0,0.0,0.010526315789473684
23,10551100546,10554110139,2011,2011,1,1,7,7,13,14,67,23,25,62,961.881188118812,14.573957395739576,40.50320441251287,0.40810871018044104,0.04333333333333333,3009593,0,0,0,1,0.37570441620995554,0,0.0,0.0,0.010526315789473684
