,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10555196000,2011,2011,1,1,1,1,0,4,266,0,98,161,4806.72268907563,18.138576185191056,48.34622988075673,0.3949347051840128,0.05485148514851486,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
1,10551100546,10555196000,2011,2011,1,1,1,1,4,8,308,1,125,175,4210.08403361345,13.713628773985178,32.73590247135647,0.34545243717321633,0.054203935599284436,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
2,10551100546,10555196000,2011,2011,1,1,1,1,8,12,274,2,117,169,3840.33613445378,14.067165327669523,32.37264533711399,0.3294528211412435,0.06050420168067226,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
3,10551100546,10555196000,2011,2011,1,1,1,1,12,16,265,3,95,163,4075.63025210084,15.43799337916985,41.37943184918497,0.3996155215379138,0.06797979797979797,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
4,10551100546,10555196000,2011,2011,1,1,1,1,16,20,255,4,107,160,4176.47058823529,16.442797591477518,38.47654855327486,0.33667051134179155,0.06021684737281068,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
5,10551100546,10555196000,2011,2011,1,1,1,1,20,24,274,5,112,175,4352.94117647059,15.944839474251246,38.34986766550788,0.3485534658213011,0.055530129672006094,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
6,10551100546,10555196000,2011,2011,1,1,1,1,24,28,285,6,124,180,4302.52100840336,15.14972186057521,34.95858232710098,0.3309079716835949,0.052189876737477055,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
7,10551100546,10555196000,2011,2011,1,1,1,1,28,32,276,7,117,168,5789.91596638655,21.054239877769273,50.07711329405977,0.3442685360218442,0.057839669908635434,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
8,10551100546,10555196000,2011,2011,1,1,1,1,32,36,299,8,113,165,5672.26890756303,19.034459421352448,49.5935003440647,0.3912931622688784,0.07185354691075516,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
9,10551100546,10555196000,2011,2011,1,1,1,1,36,40,287,9,106,167,3864.40677966102,13.511911816996575,36.15431819978383,0.40630577037477694,0.07820490213366249,4095454,0,0,0,4,0.5112584864806159,0,0.0,0.0,0.041666666666666664
