,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10555110730,2011,2011,1,1,1,1,1,3,127,0,42,103,2755.76036866359,21.871114037012617,66.71498628738722,0.4508649017298035,0.07308970099667773,4010184,0,0,0,2,0.5006138167567855,0,0.0,0.0,0.021052631578947368
1,10551100546,10559109317,2011,2011,1,1,7,7,14,16,201,1,80,174,11041.6666666667,55.208333333333506,141.22487118078277,0.37236702061830157,0.044620253164556964,8008771,0,0,0,2,0.9997799147971907,0,0.0,0.0,0.021052631578947368
2,10551100546,10559109317,2011,2011,2,2,7,7,10,11,201,2,82,175,3638.65546218487,18.19327731092435,44.67625308208453,0.3598920818791613,0.07317073170731708,8008771,0,0,0,1,0.9997799147971907,0,0.0,0.0,0.010526315789473684
3,10551100546,10559109574,2011,2011,1,1,7,7,94,95,138,3,56,134,14375.0,104.92700729927007,265.7486924965311,0.3664146187775677,0.05584415584415584,8009028,0,0,0,1,0.9998119975522232,0,0.0,0.0,0.010526315789473684
4,10551100546,10559109574,2011,2011,2,2,4,4,72,74,201,4,91,175,3308.64197530864,16.5432098765432,36.24280388831566,0.3081854409544318,0.055064500716674625,8009028,0,0,0,2,0.9998119975522232,0,0.0,0.0,0.021052631578947368
5,10551100546,10559109574,2011,2011,2,2,6,6,24,26,201,5,98,171,19791.6666666667,98.9583333333335,203.83579000765428,0.2719734660033168,0.04968047825190682,8009028,0,0,0,2,0.9998119975522232,0,0.0,0.0,0.021052631578947368
6,10551100546,10559109741,2011,2011,2,2,2,2,0,1,201,6,79,181,9610.83333333333,48.05416666666665,124.49691854735077,0.37994109056706515,0.05582603050957482,8009195,0,0,0,1,0.999832845101213,0,0.0,0.0,0.010526315789473684
7,10551100546,10559109741,2011,2011,2,2,2,2,33,34,201,7,91,176,5932.7731092437,29.6638655462185,66.31778185702152,0.3126902799435657,0.05164835164835164,8009195,0,0,0,1,0.999832845101213,0,0.0,0.0,0.010526315789473684
8,10551100546,10559109924,2011,2011,1,1,2,2,10,11,201,8,86,179,11208.3333333333,56.041666666666494,133.28162174638643,0.3415014479839607,0.0625170998632011,8009378,0,0,0,1,0.9998556900201659,0,0.0,0.0,0.010526315789473684
9,10551100546,10559109924,2011,2011,1,1,4,4,52,54,201,9,84,174,28875.0,144.375,351.48846874374783,0.35120417811440313,0.054934021801491685,8009378,0,0,0,2,0.9998556900201659,0,0.0,0.0,0.021052631578947368
10,10551100546,10559109924,2011,2011,2,2,3,3,47,48,201,10,85,174,15062.5,75.3125,180.72504873605828,0.34499146060741065,0.05126050420168066,8009378,0,0,0,1,0.9998556900201659,0,0.0,0.0,0.010526315789473684
11,10551100546,10559109924,2011,2011,2,2,5,5,13,15,201,11,92,174,3105.26315789474,15.5263157894737,33.91165455203074,0.30321031657632225,0.055867227676484346,8009378,0,0,0,2,0.9998556900201659,0,0.0,0.0,0.021052631578947368
12,10551100546,10559109924,2011,2011,2,2,5,5,66,67,201,12,93,171,8504.20168067227,42.52100840336135,92.03781818092948,0.2974678844583054,0.052848318462594364,8009378,0,0,0,1,0.9998556900201659,0,0.0,0.0,0.010526315789473684
13,10551100546,10559109924,2011,2011,2,2,6,6,89,91,201,13,93,172,24666.6666666667,123.3333333333335,265.1207171666149,0.2908591371500706,0.045800671892497195,8009378,0,0,0,2,0.9998556900201659,0,0.0,0.0,0.021052631578947368
14,10551100546,10559109962,2011,2011,1,1,1,1,19,21,201,14,94,179,12666.6666666667,63.333333333333506,137.55957591673996,0.29853221454914475,0.05776710134980553,8009416,0,0,0,2,0.9998604337738283,0,0.0,0.0,0.021052631578947368
15,10551100546,10559109962,2011,2011,1,1,2,2,80,81,201,15,91,170,26916.6666666667,134.5833333333335,301.7043873729271,0.3140268805227593,0.05824175824175825,8009416,0,0,0,1,0.9998604337738283,0,0.0,0.0,0.010526315789473684
16,10551100546,10559109962,2011,2011,1,1,3,3,26,28,201,16,86,171,23250.0,116.25,273.389042417862,0.3345461745996387,0.054263565891472874,8009416,0,0,0,2,0.9998604337738283,0,0.0,0.0,0.021052631578947368
17,10551100546,10559109962,2011,2011,1,1,3,3,49,51,201,17,89,172,29750.0,148.75,341.41621120275596,0.32504145936981765,0.06077630234933606,8009416,0,0,0,2,0.9998604337738283,0,0.0,0.0,0.021052631578947368
