,minaddress,maxaddress,minyear,maxyear,minweek,maxweek,minweekday,maxweekday,mintime,maxtime,tuple_count,cluster_label,consumption diversity,PID diversity,consumption_range,consumption_difference,consumption_difference_wo_zero,proximity_ratio,proximity_ratio_wo_zero,address_range,year_range,week_range,weekday_range,time_range,il_address,il_year,il_week,il_weekday,il_time
0,10551100546,10551110670,2011,2011,1,1,1,1,65,70,53,0,14,28,577.181208053691,11.099638616417135,45.418203606852536,0.5639017443930223,0.13186813186813187,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
1,10551100546,10551110670,2011,2011,1,1,3,3,19,24,66,1,14,28,296.876712328767,4.567334035827185,21.22102829593552,0.613406795224977,0.09523809523809522,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
2,10551100546,10551110670,2011,2011,1,1,5,5,0,6,57,2,14,29,454.931071049841,8.123769125890018,33.336177920564914,0.562019082794706,0.09523809523809522,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
3,10551100546,10551110670,2011,2011,1,1,6,6,42,48,51,3,12,27,529.455630126771,10.589112602535419,45.10709437759335,0.5797770088427527,0.16666666666666666,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
4,10551100546,10551110670,2011,2011,1,1,6,6,59,65,65,4,20,28,544.369873228934,8.505779269202094,28.424983047587872,0.5048520710059172,0.1657894736842105,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
5,10551100546,10551110670,2011,2011,1,1,7,7,0,5,53,5,16,26,364.793213149523,7.015254099029288,24.596234447772108,0.5112139551441794,0.125,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
6,10551100546,10551110670,2011,2011,2,2,1,1,46,52,62,6,17,25,518.269947800149,8.49622865246146,30.34686058923729,0.5283558792924036,0.16666666666666663,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
7,10551100546,10551110670,2011,2011,2,2,1,1,76,82,65,7,17,28,573.700954400848,8.96407741251325,35.87326318079233,0.5704142011834319,0.21323529411764705,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
8,10551100546,10551110670,2011,2011,2,2,2,2,19,24,66,8,16,28,333.333333333333,5.128205128205122,19.450599219620933,0.548668503213958,0.12418300653594769,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
9,10551100546,10551110670,2011,2011,2,2,2,2,37,43,58,9,12,28,517.524235645041,9.079372555176159,48.3689230070905,0.646551724137931,0.0984848484848485,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
10,10551100546,10551110670,2011,2011,2,2,4,4,0,5,55,10,14,27,451.749734888653,8.365735831271351,33.134337723619055,0.5487603305785126,0.09523809523809522,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
11,10551100546,10551110670,2011,2011,2,2,4,4,17,23,57,11,14,28,295.506849315069,5.276908023483375,22.968194336270617,0.5866420437057556,0.07692307692307691,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
12,10551100546,10551110670,2011,2011,2,2,4,4,23,29,54,12,15,26,363.907531692767,6.866179843259755,24.13442076193757,0.5164609053497944,0.1,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
13,10551100546,10551110670,2011,2011,2,2,6,6,81,86,55,13,11,26,535.421327367636,9.915209766067333,50.49308033988511,0.630413223140496,0.11363636363636363,10124,0,0,0,5,0.0012638358441522126,0,0.0,0.0,0.05263157894736842
14,10551100546,10551110670,2011,2011,2,2,7,7,85,91,52,14,12,26,516.778523489933,10.132912225292804,41.22123147254459,0.5576923076923077,0.14285714285714285,10124,0,0,0,6,0.0012638358441522126,0,0.0,0.0,0.06315789473684211
15,10551100546,10551110933,2011,2011,1,1,1,1,14,18,53,15,17,29,255.03355704698,4.904491481672692,15.6391750777511,0.48700605197579194,0.1323529411764706,10387,0,0,0,4,0.0012966676129206867,0,0.0,0.0,0.042105263157894736
16,10551100546,10551110933,2011,2011,1,1,1,1,28,33,55,16,15,29,316.181953765846,5.855221366034185,21.933385861243796,0.547107438016529,0.07142857142857141,10387,0,0,0,5,0.0012966676129206867,0,0.0,0.0,0.05263157894736842
17,10551100546,10551110933,2011,2011,1,1,1,1,42,48,61,17,21,27,579.418344519016,9.656972408650267,27.251017560398964,0.4377855415210966,0.14935064935064934,10387,0,0,0,6,0.0012966676129206867,0,0.0,0.0,0.06315789473684211
